time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2013-03-05T12:37:24.480Z,-11.24,110.93,10,4,mb,18,112.9,,1.1,us,usp000jzn2,2014-11-07T01:50:17.988Z,"south of Java, Indonesia",earthquake,,,,4,reviewed,us,us
2013-03-02T23:42:18.830Z,-11.469,117.302,10,4.7,mb,41,70.3,,1.26,us,usc000ffd9,2014-11-07T01:50:17.044Z,"south of Sumbawa, Indonesia",earthquake,,,,11,reviewed,us,us
2013-02-09T08:40:03.100Z,-11.107,116.337,24.6,4.8,mb,190,31.3,,0.99,us,usc000f4fk,2014-11-07T01:50:05.576Z,"264 km S of Lembar, Indonesia",earthquake,,6.9,,53,reviewed,us,us
2013-01-21T13:23:44.350Z,-13.209,123.069,10,4.5,mb,25,80.8,,1.03,us,usp000jynz,2014-11-07T01:49:52.166Z,"northwest of Australia",earthquake,,0,,3,reviewed,us,us
2013-01-16T22:41:36.100Z,-11.555,112.52,10,4.5,mb,41,83.2,,1.31,us,usp000jygg,2014-11-07T01:49:50.853Z,"south of Java, Indonesia",earthquake,,,,12,reviewed,us,us
2013-01-12T20:21:16.000Z,-40.935,145.814,10,3.4,ml,9,162.2,,,us,usp000jyb4,2015-03-24T01:37:25.419Z,"9 km NE of Wynyard, Australia",earthquake,,,,,reviewed,aust,aust
2013-01-08T11:26:49.080Z,-10.43,120.213,38.5,4.4,mb,53,74.7,,1.5,us,usp000jy25,2014-11-07T01:49:47.648Z,"85 km S of Waingapu, Indonesia",earthquake,,8.2,,20,reviewed,us,us
2013-01-02T14:57:40.230Z,-10.856,113.875,4.8,4.5,mb,49,88,,0.86,us,usp000jxr7,2014-11-07T01:49:44.636Z,"268 km SSW of Jimbaran, Indonesia",earthquake,,12.7,,12,reviewed,us,us
2012-12-22T01:36:26.550Z,-11.117,112.26,35,4.1,mb,23,143.1,,1.09,us,usp000jx89,2014-11-07T01:49:38.444Z,"south of Java, Indonesia",earthquake,,,,3,reviewed,us,us
2012-12-16T16:24:23.840Z,-10.984,113.994,17,4.2,mb,36,119.8,,0.98,us,usp000jx1k,2014-11-07T01:49:37.130Z,"south of Java, Indonesia",earthquake,,16,,5,reviewed,us,us
2012-12-11T19:17:35.520Z,-10.882,119.799,35,4.4,mb,45,80.8,,1.43,us,usp000jwuu,2014-11-07T01:49:35.518Z,"144 km SSW of Waingapu, Indonesia",earthquake,,,,15,reviewed,us,us
2012-11-28T22:35:22.000Z,-27.757,125.943,0,4.2,mb,24,79.4,,,us,usp000jw72,2014-11-07T01:49:27.362Z,"Western Australia",earthquake,,,,1,reviewed,aust,us
2012-11-24T20:34:34.660Z,-11.184,112.648,35,4.3,mb,14,160.2,,1.44,us,usp000jw19,2014-11-07T01:49:26.208Z,"south of Java, Indonesia",earthquake,,,,2,reviewed,us,us
2012-11-22T21:29:20.070Z,-11.45,117.928,4.8,4.8,mb,77,44.5,,0.92,us,usp000jvyr,2014-11-07T01:49:25.633Z,"south of Sumbawa, Indonesia",earthquake,,11.8,,26,reviewed,us,us
2012-11-21T16:46:40.130Z,-11.359,117.931,25,5.4,mww,458,29.4,,0.84,us,usp000jvxb,2015-06-30T16:59:04.023Z,"south of Sumbawa, Indonesia",earthquake,,,,,reviewed,us,us
2012-11-21T13:31:49.430Z,-11.667,119.599,10,4.2,mb,25,112.6,,0.77,us,usp000jvx6,2014-11-07T01:49:24.884Z,"233 km SSW of Waingapu, Indonesia",earthquake,,,,7,reviewed,us,us
2012-11-21T11:30:18.030Z,-11.687,119.531,10,4.2,mb,21,121.8,,1.15,us,usp000jvx3,2014-11-07T01:49:24.876Z,"238 km SSW of Waingapu, Indonesia",earthquake,,,,5,reviewed,us,us
2012-11-21T11:26:22.560Z,-11.626,119.647,10,4.5,mb,50,80.6,,1.12,us,usp000jvx2,2014-11-07T01:49:24.872Z,"228 km SSW of Waingapu, Indonesia",earthquake,,,,11,reviewed,us,us
2012-11-19T14:46:28.380Z,-10.878,113.626,15.6,4.1,mb,22,138.9,,0.82,us,usp000jvu8,2014-11-07T01:49:24.451Z,"south of Java, Indonesia",earthquake,,22,,5,reviewed,us,us
2012-11-10T17:46:36.730Z,-10.838,113.795,10,4.3,mb,28,128.3,,1.33,us,usp000jvb4,2014-11-07T01:49:20.258Z,"271 km SSW of Jimbaran, Indonesia",earthquake,,,,10,reviewed,us,us
2012-11-09T05:51:42.250Z,-42.732,124.723,10,5.3,mb,230,26.7,,0.86,us,usp000jv8j,2014-11-07T01:49:19.748Z,"south of Australia",earthquake,,,,56,reviewed,us,us
2012-11-05T19:31:45.970Z,-11.316,129.119,22.8,4.5,mb,47,71.7,,1.41,us,usp000jv2y,2014-11-07T01:49:18.511Z,"171 km WNW of Wurrumiyanga, Australia",earthquake,,14.4,,11,reviewed,us,us
2012-11-01T01:24:13.290Z,-11.545,119.718,35,4.8,mb,44,123.3,,1.26,us,usp000juv7,2014-11-07T01:49:15.083Z,"217 km SSW of Waingapu, Indonesia",earthquake,,,,11,reviewed,us,us
2012-11-01T01:23:22.130Z,-11.61,119.691,35,4.7,mb,78,65.9,,1.25,us,usp000juv6,2014-11-07T01:49:15.008Z,"224 km SSW of Waingapu, Indonesia",earthquake,,,,25,reviewed,us,us
2012-10-25T05:28:16.710Z,-10.997,113.469,10,4,mb,16,175.4,,0.9,us,usp000judu,2014-11-07T01:49:08.508Z,"297 km SSW of Gambiran Satu, Indonesia",earthquake,,,,3,reviewed,us,us
2012-10-23T16:34:17.960Z,-10.788,113.672,22.8,4.2,mb,25,165.2,,0.63,us,usp000juc3,2014-11-07T01:49:08.169Z,"270 km S of Gambiran Satu, Indonesia",earthquake,,14.3,,7,reviewed,us,us
2012-10-15T20:43:49.660Z,-10.373,124.005,35,4.6,mb,19,119.5,,1.75,us,usp000ju18,2014-11-07T01:49:05.902Z,"49 km ESE of Kupang, Indonesia",earthquake,,,,2,reviewed,us,us
2012-10-15T16:05:11.970Z,-10.84,113.728,22.4,4.3,mb,48,55.8,,0.83,us,usp000ju12,2014-11-07T01:49:05.812Z,"274 km SSW of Muncar, Indonesia",earthquake,,10.8,,13,reviewed,us,us
2012-10-15T05:51:39.000Z,-10.75,113.797,10,4.1,mb,20,162.3,,1.41,us,usp000ju0e,2014-11-07T01:49:05.745Z,"262 km SSW of Muncar, Indonesia",earthquake,,,,4,reviewed,us,us
2012-10-07T08:21:14.980Z,-10.827,113.79,10,4.8,mb,18,128.2,,1.33,us,usp000jtp6,2014-11-07T01:49:03.488Z,"270 km SW of Jimbaran, Indonesia",earthquake,,,,1,reviewed,us,us
2012-10-06T23:22:30.240Z,-10.707,113.92,10,4.2,mb,19,77.1,,0.87,us,usp000jtns,2014-11-07T01:49:03.376Z,"251 km SSW of Jimbaran, Indonesia",earthquake,,,,7,reviewed,us,us
2012-10-06T00:33:33.650Z,-11.648,120.186,24,4.2,mb,24,107.8,,0.9,us,usp000jtmg,2014-11-07T01:49:03.051Z,"220 km S of Waingapu, Indonesia",earthquake,,16.3,,4,reviewed,us,us
2012-10-04T03:51:34.820Z,-10.632,114.035,10,4.8,mb,125,30.9,,0.95,us,usp000jtgw,2014-11-07T01:49:02.331Z,"238 km SSW of Jimbaran, Indonesia",earthquake,,,,29,reviewed,us,us
2012-10-03T22:37:37.610Z,-10.815,113.833,20.1,4.7,mb,29,101.5,,1.14,us,usp000jtgh,2014-11-07T01:49:02.260Z,"267 km SSW of Jimbaran, Indonesia",earthquake,,23.5,,6,reviewed,us,us
2012-10-02T15:46:05.760Z,-10.785,113.767,10,4.6,mb,35,74.3,,0.8,us,usp000jtdu,2014-11-07T01:49:00.887Z,"267 km SSW of Muncar, Indonesia",earthquake,,,,12,reviewed,us,us
2012-10-01T20:39:59.900Z,-10.905,113.648,10,4,mb,14,170.5,,1.07,us,usp000jtc0,2014-11-07T01:48:59.915Z,"283 km S of Gambiran Satu, Indonesia",earthquake,,,,2,reviewed,us,us
2012-10-01T18:14:14.140Z,-10.744,113.724,10,4.2,mb,10,206.8,,0.91,us,usp000jtbt,2014-11-07T01:48:59.795Z,"264 km S of Gambiran Satu, Indonesia",earthquake,,,,1,reviewed,us,us
2012-10-01T15:26:50.300Z,-10.759,113.777,10,4.4,mb,34,137.1,,0.91,us,usp000jtbg,2014-11-07T01:48:59.492Z,"264 km SSW of Muncar, Indonesia",earthquake,,,,8,reviewed,us,us
2012-09-28T03:27:20.350Z,-10.755,113.818,10,4.4,mb,14,129.3,,1.33,us,usp000jt56,2014-11-07T01:48:56.143Z,"262 km SW of Jimbaran, Indonesia",earthquake,,,,3,reviewed,us,us
2012-09-27T22:24:19.200Z,-10.582,113.989,10,4.3,mb,17,152.8,,0.85,us,usp000jt4g,2014-11-07T01:48:56.071Z,"236 km SSW of Jimbaran, Indonesia",earthquake,,,,6,reviewed,us,us
2012-09-25T20:25:23.920Z,-10.762,113.877,1,4.6,mb,25,148.9,,1.28,us,usp000jsz1,2014-11-07T01:48:54.933Z,"259 km SSW of Jimbaran, Indonesia",earthquake,,24.8,,4,reviewed,us,us
2012-09-24T18:22:21.700Z,-11.309,113.309,35,4.1,mb,7,185.6,,1.66,us,usp000jswf,2014-11-07T01:48:54.542Z,"south of Java, Indonesia",earthquake,,,,1,reviewed,us,us
2012-09-22T23:05:06.910Z,-10.956,113.768,10,4,mb,16,133.4,,1.12,us,usp000jsrk,2014-11-07T01:48:54.013Z,"284 km SSW of Jimbaran, Indonesia",earthquake,,,,2,reviewed,us,us
2012-09-22T15:15:53.710Z,-10.836,113.767,10,4.2,mb,16,134.2,,1.17,us,usp000jsqu,2014-11-07T01:48:53.922Z,"272 km SSW of Muncar, Indonesia",earthquake,,,,1,reviewed,us,us
2012-09-22T14:15:35.120Z,-10.798,113.806,10,4.1,mb,34,101.6,,0.86,us,usp000jsqp,2014-11-07T01:48:53.910Z,"267 km SW of Jimbaran, Indonesia",earthquake,,,,2,reviewed,us,us
2012-09-21T02:52:21.610Z,-10.7,114.137,10,4,mb,11,198.6,,0.66,us,usp000jsn7,2014-11-07T01:48:53.322Z,"239 km SSW of Jimbaran, Indonesia",earthquake,,,,1,reviewed,us,us
2012-09-21T02:14:51.320Z,-10.827,114.004,18.9,4.5,mb,58,67.6,,0.81,us,usp000jsn3,2014-11-07T01:48:53.313Z,"258 km SSW of Jimbaran, Indonesia",earthquake,,13.5,,14,reviewed,us,us
2012-09-19T13:18:13.570Z,-10.362,114.389,5.9,4.4,mb,17,167.7,,0.71,us,usp000jsk6,2014-11-07T01:48:52.888Z,"193 km SSW of Jimbaran, Indonesia",earthquake,,26.1,,2,reviewed,us,us
2012-09-19T07:31:42.600Z,-10.767,113.919,10,4.4,mb,43,51.5,,0.82,us,usp000jsjw,2014-11-07T01:48:52.842Z,"257 km SSW of Jimbaran, Indonesia",earthquake,,,,12,reviewed,us,us
2012-09-19T07:12:08.670Z,-10.756,113.893,10,4.3,mb,33,105.3,,0.77,us,usp000jsjv,2014-11-07T01:48:52.828Z,"258 km SSW of Jimbaran, Indonesia",earthquake,,,,9,reviewed,us,us
2012-09-18T06:42:24.720Z,-10.749,114.022,10,4.8,mb,170,56.9,,0.99,us,usp000jsh9,2014-11-07T01:48:52.630Z,"249 km SSW of Jimbaran, Indonesia",earthquake,,,,30,reviewed,us,us
